Study_Date,Location,Species,Run,Tissue,Thiamin_conc,Thiamine_units,N,N_survive,N_mortality,Percent_survive,Percent_mortality,Time_of_mortality,Follow_up_period,Time_Units,Reported_LC50,Reported_EC50,Title,DOI,Notes,location_type,Latitude_DD,Longitude_DD,Location_label,Species_label,Run_label,Tissue_label,Title_label,Study_Date_start_label,Study_Date_end_label
1994-2010,Finland,Atlantic salmon,NA,egg,0.37058,nmol/g,984,NA,NA,NA,92,NA,NA,NA,0.47,NA,Model for estimating thiamine deficiency-related mortality of Atlantic salmon (Salmo salar) offspring and variation in the Baltic salmon M74 syndrome,https://doi.org/10.1080/10236244.2021.1941942,NA,approximated,63.2467777,25.9209164,FINLAND,ATLANTIC SALMON,MISSING,EGG,MODEL FOR ESTIMATING THIAMINE DEFICIENCY-RELATED MORTALITY OF ATLANTIC SALMON (SALMO SALAR) OFFSPRING AND VARIATION IN THE BALTIC SALMON M74 SYNDROME,1994-01-01,2010-12-31
1994-2010,Finland,Atlantic salmon,NA,egg,0.28236,nmol/g,984,NA,NA,NA,91,NA,NA,NA,0.47,NA,Model for estimating thiamine deficiency-related mortality of Atlantic salmon (Salmo salar) offspring and variation in the Baltic salmon M74 syndrome,https://doi.org/10.1080/10236244.2021.1941942,NA,approximated,63.2467777,25.9209164,FINLAND,ATLANTIC SALMON,MISSING,EGG,MODEL FOR ESTIMATING THIAMINE DEFICIENCY-RELATED MORTALITY OF ATLANTIC SALMON (SALMO SALAR) OFFSPRING AND VARIATION IN THE BALTIC SALMON M74 SYNDROME,1994-01-01,2010-12-31
1994-2010,Finland,Atlantic salmon,NA,egg,0.31242,nmol/g,984,NA,NA,NA,92,NA,NA,NA,0.47,NA,Model for estimating thiamine deficiency-related mortality of Atlantic salmon (Salmo salar) offspring and variation in the Baltic salmon M74 syndrome,https://doi.org/10.1080/10236244.2021.1941942,NA,approximated,63.2467777,25.9209164,FINLAND,ATLANTIC SALMON,MISSING,EGG,MODEL FOR ESTIMATING THIAMINE DEFICIENCY-RELATED MORTALITY OF ATLANTIC SALMON (SALMO SALAR) OFFSPRING AND VARIATION IN THE BALTIC SALMON M74 SYNDROME,1994-01-01,2010-12-31
1994-2010,Finland,Atlantic salmon,NA,egg,0.34788,nmol/g,984,NA,NA,NA,91,NA,NA,NA,0.47,NA,Model for estimating thiamine deficiency-related mortality of Atlantic salmon (Salmo salar) offspring and variation in the Baltic salmon M74 syndrome,https://doi.org/10.1080/10236244.2021.1941942,NA,approximated,63.2467777,25.9209164,FINLAND,ATLANTIC SALMON,MISSING,EGG,MODEL FOR ESTIMATING THIAMINE DEFICIENCY-RELATED MORTALITY OF ATLANTIC SALMON (SALMO SALAR) OFFSPRING AND VARIATION IN THE BALTIC SALMON M74 SYNDROME,1994-01-01,2010-12-31
1994-2010,Finland,Atlantic salmon,NA,egg,0.36362,nmol/g,984,NA,NA,NA,91,NA,NA,NA,0.47,NA,Model for estimating thiamine deficiency-related mortality of Atlantic salmon (Salmo salar) offspring and variation in the Baltic salmon M74 syndrome,https://doi.org/10.1080/10236244.2021.1941942,NA,approximated,63.2467777,25.9209164,FINLAND,ATLANTIC SALMON,MISSING,EGG,MODEL FOR ESTIMATING THIAMINE DEFICIENCY-RELATED MORTALITY OF ATLANTIC SALMON (SALMO SALAR) OFFSPRING AND VARIATION IN THE BALTIC SALMON M74 SYNDROME,1994-01-01,2010-12-31
1994-2010,Finland,Atlantic salmon,NA,egg,0.33282,nmol/g,984,NA,NA,NA,90,NA,NA,NA,0.47,NA,Model for estimating thiamine deficiency-related mortality of Atlantic salmon (Salmo salar) offspring and variation in the Baltic salmon M74 syndrome,https://doi.org/10.1080/10236244.2021.1941942,NA,approximated,63.2467777,25.9209164,FINLAND,ATLANTIC SALMON,MISSING,EGG,MODEL FOR ESTIMATING THIAMINE DEFICIENCY-RELATED MORTALITY OF ATLANTIC SALMON (SALMO SALAR) OFFSPRING AND VARIATION IN THE BALTIC SALMON M74 SYNDROME,1994-01-01,2010-12-31
1994-2010,Finland,Atlantic salmon,NA,egg,0.49568,nmol/g,984,NA,NA,NA,90,NA,NA,NA,0.47,NA,Model for estimating thiamine deficiency-related mortality of Atlantic salmon (Salmo salar) offspring and variation in the Baltic salmon M74 syndrome,https://doi.org/10.1080/10236244.2021.1941942,NA,approximated,63.2467777,25.9209164,FINLAND,ATLANTIC SALMON,MISSING,EGG,MODEL FOR ESTIMATING THIAMINE DEFICIENCY-RELATED MORTALITY OF ATLANTIC SALMON (SALMO SALAR) OFFSPRING AND VARIATION IN THE BALTIC SALMON M74 SYNDROME,1994-01-01,2010-12-31
1994-2010,Finland,Atlantic salmon,NA,egg,0.44516,nmol/g,984,NA,NA,NA,90,NA,NA,NA,0.47,NA,Model for estimating thiamine deficiency-related mortality of Atlantic salmon (Salmo salar) offspring and variation in the Baltic salmon M74 syndrome,https://doi.org/10.1080/10236244.2021.1941942,NA,approximated,63.2467777,25.9209164,FINLAND,ATLANTIC SALMON,MISSING,EGG,MODEL FOR ESTIMATING THIAMINE DEFICIENCY-RELATED MORTALITY OF ATLANTIC SALMON (SALMO SALAR) OFFSPRING AND VARIATION IN THE BALTIC SALMON M74 SYNDROME,1994-01-01,2010-12-31
1994-2010,Finland,Atlantic salmon,NA,egg,0.37293,nmol/g,984,NA,NA,NA,90,NA,NA,NA,0.47,NA,Model for estimating thiamine deficiency-related mortality of Atlantic salmon (Salmo salar) offspring and variation in the Baltic salmon M74 syndrome,https://doi.org/10.1080/10236244.2021.1941942,NA,approximated,63.2467777,25.9209164,FINLAND,ATLANTIC SALMON,MISSING,EGG,MODEL FOR ESTIMATING THIAMINE DEFICIENCY-RELATED MORTALITY OF ATLANTIC SALMON (SALMO SALAR) OFFSPRING AND VARIATION IN THE BALTIC SALMON M74 SYNDROME,1994-01-01,2010-12-31
1994-2010,Finland,Atlantic salmon,NA,egg,0.5214,nmol/g,984,NA,NA,NA,88,NA,NA,NA,0.47,NA,Model for estimating thiamine deficiency-related mortality of Atlantic salmon (Salmo salar) offspring and variation in the Baltic salmon M74 syndrome,https://doi.org/10.1080/10236244.2021.1941942,NA,approximated,63.2467777,25.9209164,FINLAND,ATLANTIC SALMON,MISSING,EGG,MODEL FOR ESTIMATING THIAMINE DEFICIENCY-RELATED MORTALITY OF ATLANTIC SALMON (SALMO SALAR) OFFSPRING AND VARIATION IN THE BALTIC SALMON M74 SYNDROME,1994-01-01,2010-12-31
1994-2010,Finland,Atlantic salmon,NA,egg,0.46826,nmol/g,984,NA,NA,NA,86,NA,NA,NA,0.47,NA,Model for estimating thiamine deficiency-related mortality of Atlantic salmon (Salmo salar) offspring and variation in the Baltic salmon M74 syndrome,https://doi.org/10.1080/10236244.2021.1941942,NA,approximated,63.2467777,25.9209164,FINLAND,ATLANTIC SALMON,MISSING,EGG,MODEL FOR ESTIMATING THIAMINE DEFICIENCY-RELATED MORTALITY OF ATLANTIC SALMON (SALMO SALAR) OFFSPRING AND VARIATION IN THE BALTIC SALMON M74 SYNDROME,1994-01-01,2010-12-31
1994-2010,Finland,Atlantic salmon,NA,egg,0.41789,nmol/g,984,NA,NA,NA,86,NA,NA,NA,0.47,NA,Model for estimating thiamine deficiency-related mortality of Atlantic salmon (Salmo salar) offspring and variation in the Baltic salmon M74 syndrome,https://doi.org/10.1080/10236244.2021.1941942,NA,approximated,63.2467777,25.9209164,FINLAND,ATLANTIC SALMON,MISSING,EGG,MODEL FOR ESTIMATING THIAMINE DEFICIENCY-RELATED MORTALITY OF ATLANTIC SALMON (SALMO SALAR) OFFSPRING AND VARIATION IN THE BALTIC SALMON M74 SYNDROME,1994-01-01,2010-12-31
1994-2010,Finland,Atlantic salmon,NA,egg,0.32043,nmol/g,984,NA,NA,NA,85,NA,NA,NA,0.47,NA,Model for estimating thiamine deficiency-related mortality of Atlantic salmon (Salmo salar) offspring and variation in the Baltic salmon M74 syndrome,https://doi.org/10.1080/10236244.2021.1941942,NA,approximated,63.2467777,25.9209164,FINLAND,ATLANTIC SALMON,MISSING,EGG,MODEL FOR ESTIMATING THIAMINE DEFICIENCY-RELATED MORTALITY OF ATLANTIC SALMON (SALMO SALAR) OFFSPRING AND VARIATION IN THE BALTIC SALMON M74 SYNDROME,1994-01-01,2010-12-31
1994-2010,Finland,Atlantic salmon,NA,egg,0.50199,nmol/g,984,NA,NA,NA,85,NA,NA,NA,0.47,NA,Model for estimating thiamine deficiency-related mortality of Atlantic salmon (Salmo salar) offspring and variation in the Baltic salmon M74 syndrome,https://doi.org/10.1080/10236244.2021.1941942,NA,approximated,63.2467777,25.9209164,FINLAND,ATLANTIC SALMON,MISSING,EGG,MODEL FOR ESTIMATING THIAMINE DEFICIENCY-RELATED MORTALITY OF ATLANTIC SALMON (SALMO SALAR) OFFSPRING AND VARIATION IN THE BALTIC SALMON M74 SYNDROME,1994-01-01,2010-12-31
1994-2010,Finland,Atlantic salmon,NA,egg,0.54845,nmol/g,984,NA,NA,NA,84,NA,NA,NA,0.47,NA,Model for estimating thiamine deficiency-related mortality of Atlantic salmon (Salmo salar) offspring and variation in the Baltic salmon M74 syndrome,https://doi.org/10.1080/10236244.2021.1941942,NA,approximated,63.2467777,25.9209164,FINLAND,ATLANTIC SALMON,MISSING,EGG,MODEL FOR ESTIMATING THIAMINE DEFICIENCY-RELATED MORTALITY OF ATLANTIC SALMON (SALMO SALAR) OFFSPRING AND VARIATION IN THE BALTIC SALMON M74 SYNDROME,1994-01-01,2010-12-31
1994-2010,Finland,Atlantic salmon,NA,egg,0.38008,nmol/g,984,NA,NA,NA,84,NA,NA,NA,0.47,NA,Model for estimating thiamine deficiency-related mortality of Atlantic salmon (Salmo salar) offspring and variation in the Baltic salmon M74 syndrome,https://doi.org/10.1080/10236244.2021.1941942,NA,approximated,63.2467777,25.9209164,FINLAND,ATLANTIC SALMON,MISSING,EGG,MODEL FOR ESTIMATING THIAMINE DEFICIENCY-RELATED MORTALITY OF ATLANTIC SALMON (SALMO SALAR) OFFSPRING AND VARIATION IN THE BALTIC SALMON M74 SYNDROME,1994-01-01,2010-12-31
1994-2010,Finland,Atlantic salmon,NA,egg,0.33072,nmol/g,984,NA,NA,NA,82,NA,NA,NA,0.47,NA,Model for estimating thiamine deficiency-related mortality of Atlantic salmon (Salmo salar) offspring and variation in the Baltic salmon M74 syndrome,https://doi.org/10.1080/10236244.2021.1941942,NA,approximated,63.2467777,25.9209164,FINLAND,ATLANTIC SALMON,MISSING,EGG,MODEL FOR ESTIMATING THIAMINE DEFICIENCY-RELATED MORTALITY OF ATLANTIC SALMON (SALMO SALAR) OFFSPRING AND VARIATION IN THE BALTIC SALMON M74 SYNDROME,1994-01-01,2010-12-31
1994-2010,Finland,Atlantic salmon,NA,egg,0.45656,nmol/g,984,NA,NA,NA,82,NA,NA,NA,0.47,NA,Model for estimating thiamine deficiency-related mortality of Atlantic salmon (Salmo salar) offspring and variation in the Baltic salmon M74 syndrome,https://doi.org/10.1080/10236244.2021.1941942,NA,approximated,63.2467777,25.9209164,FINLAND,ATLANTIC SALMON,MISSING,EGG,MODEL FOR ESTIMATING THIAMINE DEFICIENCY-RELATED MORTALITY OF ATLANTIC SALMON (SALMO SALAR) OFFSPRING AND VARIATION IN THE BALTIC SALMON M74 SYNDROME,1994-01-01,2010-12-31
1994-2010,Finland,Atlantic salmon,NA,egg,0.42321,nmol/g,984,NA,NA,NA,79,NA,NA,NA,0.47,NA,Model for estimating thiamine deficiency-related mortality of Atlantic salmon (Salmo salar) offspring and variation in the Baltic salmon M74 syndrome,https://doi.org/10.1080/10236244.2021.1941942,NA,approximated,63.2467777,25.9209164,FINLAND,ATLANTIC SALMON,MISSING,EGG,MODEL FOR ESTIMATING THIAMINE DEFICIENCY-RELATED MORTALITY OF ATLANTIC SALMON (SALMO SALAR) OFFSPRING AND VARIATION IN THE BALTIC SALMON M74 SYNDROME,1994-01-01,2010-12-31
1994-2010,Finland,Atlantic salmon,NA,egg,0.44799,nmol/g,984,NA,NA,NA,79,NA,NA,NA,0.47,NA,Model for estimating thiamine deficiency-related mortality of Atlantic salmon (Salmo salar) offspring and variation in the Baltic salmon M74 syndrome,https://doi.org/10.1080/10236244.2021.1941942,NA,approximated,63.2467777,25.9209164,FINLAND,ATLANTIC SALMON,MISSING,EGG,MODEL FOR ESTIMATING THIAMINE DEFICIENCY-RELATED MORTALITY OF ATLANTIC SALMON (SALMO SALAR) OFFSPRING AND VARIATION IN THE BALTIC SALMON M74 SYNDROME,1994-01-01,2010-12-31
1994-2010,Finland,Atlantic salmon,NA,egg,0.32863,nmol/g,984,NA,NA,NA,74,NA,NA,NA,0.47,NA,Model for estimating thiamine deficiency-related mortality of Atlantic salmon (Salmo salar) offspring and variation in the Baltic salmon M74 syndrome,https://doi.org/10.1080/10236244.2021.1941942,NA,approximated,63.2467777,25.9209164,FINLAND,ATLANTIC SALMON,MISSING,EGG,MODEL FOR ESTIMATING THIAMINE DEFICIENCY-RELATED MORTALITY OF ATLANTIC SALMON (SALMO SALAR) OFFSPRING AND VARIATION IN THE BALTIC SALMON M74 SYNDROME,1994-01-01,2010-12-31
1994-2010,Finland,Atlantic salmon,NA,egg,0.41525,nmol/g,984,NA,NA,NA,73,NA,NA,NA,0.47,NA,Model for estimating thiamine deficiency-related mortality of Atlantic salmon (Salmo salar) offspring and variation in the Baltic salmon M74 syndrome,https://doi.org/10.1080/10236244.2021.1941942,NA,approximated,63.2467777,25.9209164,FINLAND,ATLANTIC SALMON,MISSING,EGG,MODEL FOR ESTIMATING THIAMINE DEFICIENCY-RELATED MORTALITY OF ATLANTIC SALMON (SALMO SALAR) OFFSPRING AND VARIATION IN THE BALTIC SALMON M74 SYNDROME,1994-01-01,2010-12-31
1994-2010,Finland,Atlantic salmon,NA,egg,0.40745,nmol/g,984,NA,NA,NA,72,NA,NA,NA,0.47,NA,Model for estimating thiamine deficiency-related mortality of Atlantic salmon (Salmo salar) offspring and variation in the Baltic salmon M74 syndrome,https://doi.org/10.1080/10236244.2021.1941942,NA,approximated,63.2467777,25.9209164,FINLAND,ATLANTIC SALMON,MISSING,EGG,MODEL FOR ESTIMATING THIAMINE DEFICIENCY-RELATED MORTALITY OF ATLANTIC SALMON (SALMO SALAR) OFFSPRING AND VARIATION IN THE BALTIC SALMON M74 SYNDROME,1994-01-01,2010-12-31
1994-2010,Finland,Atlantic salmon,NA,egg,0.35008,nmol/g,984,NA,NA,NA,71,NA,NA,NA,0.47,NA,Model for estimating thiamine deficiency-related mortality of Atlantic salmon (Salmo salar) offspring and variation in the Baltic salmon M74 syndrome,https://doi.org/10.1080/10236244.2021.1941942,NA,approximated,63.2467777,25.9209164,FINLAND,ATLANTIC SALMON,MISSING,EGG,MODEL FOR ESTIMATING THIAMINE DEFICIENCY-RELATED MORTALITY OF ATLANTIC SALMON (SALMO SALAR) OFFSPRING AND VARIATION IN THE BALTIC SALMON M74 SYNDROME,1994-01-01,2010-12-31
1994-2010,Finland,Atlantic salmon,NA,egg,0.42321,nmol/g,984,NA,NA,NA,71,NA,NA,NA,0.47,NA,Model for estimating thiamine deficiency-related mortality of Atlantic salmon (Salmo salar) offspring and variation in the Baltic salmon M74 syndrome,https://doi.org/10.1080/10236244.2021.1941942,NA,approximated,63.2467777,25.9209164,FINLAND,ATLANTIC SALMON,MISSING,EGG,MODEL FOR ESTIMATING THIAMINE DEFICIENCY-RELATED MORTALITY OF ATLANTIC SALMON (SALMO SALAR) OFFSPRING AND VARIATION IN THE BALTIC SALMON M74 SYNDROME,1994-01-01,2010-12-31
1994-2010,Finland,Atlantic salmon,NA,egg,0.39477,nmol/g,984,NA,NA,NA,69,NA,NA,NA,0.47,NA,Model for estimating thiamine deficiency-related mortality of Atlantic salmon (Salmo salar) offspring and variation in the Baltic salmon M74 syndrome,https://doi.org/10.1080/10236244.2021.1941942,NA,approximated,63.2467777,25.9209164,FINLAND,ATLANTIC SALMON,MISSING,EGG,MODEL FOR ESTIMATING THIAMINE DEFICIENCY-RELATED MORTALITY OF ATLANTIC SALMON (SALMO SALAR) OFFSPRING AND VARIATION IN THE BALTIC SALMON M74 SYNDROME,1994-01-01,2010-12-31
1994-2010,Finland,Atlantic salmon,NA,egg,0.45369,nmol/g,984,NA,NA,NA,67,NA,NA,NA,0.47,NA,Model for estimating thiamine deficiency-related mortality of Atlantic salmon (Salmo salar) offspring and variation in the Baltic salmon M74 syndrome,https://doi.org/10.1080/10236244.2021.1941942,NA,approximated,63.2467777,25.9209164,FINLAND,ATLANTIC SALMON,MISSING,EGG,MODEL FOR ESTIMATING THIAMINE DEFICIENCY-RELATED MORTALITY OF ATLANTIC SALMON (SALMO SALAR) OFFSPRING AND VARIATION IN THE BALTIC SALMON M74 SYNDROME,1994-01-01,2010-12-31
1994-2010,Finland,Atlantic salmon,NA,egg,0.75714,nmol/g,984,NA,NA,NA,66,NA,NA,NA,0.47,NA,Model for estimating thiamine deficiency-related mortality of Atlantic salmon (Salmo salar) offspring and variation in the Baltic salmon M74 syndrome,https://doi.org/10.1080/10236244.2021.1941942,NA,approximated,63.2467777,25.9209164,FINLAND,ATLANTIC SALMON,MISSING,EGG,MODEL FOR ESTIMATING THIAMINE DEFICIENCY-RELATED MORTALITY OF ATLANTIC SALMON (SALMO SALAR) OFFSPRING AND VARIATION IN THE BALTIC SALMON M74 SYNDROME,1994-01-01,2010-12-31
1994-2010,Finland,Atlantic salmon,NA,egg,0.3085,nmol/g,984,NA,NA,NA,66,NA,NA,NA,0.47,NA,Model for estimating thiamine deficiency-related mortality of Atlantic salmon (Salmo salar) offspring and variation in the Baltic salmon M74 syndrome,https://doi.org/10.1080/10236244.2021.1941942,NA,approximated,63.2467777,25.9209164,FINLAND,ATLANTIC SALMON,MISSING,EGG,MODEL FOR ESTIMATING THIAMINE DEFICIENCY-RELATED MORTALITY OF ATLANTIC SALMON (SALMO SALAR) OFFSPRING AND VARIATION IN THE BALTIC SALMON M74 SYNDROME,1994-01-01,2010-12-31
1994-2010,Finland,Atlantic salmon,NA,egg,0.44236,nmol/g,984,NA,NA,NA,66,NA,NA,NA,0.47,NA,Model for estimating thiamine deficiency-related mortality of Atlantic salmon (Salmo salar) offspring and variation in the Baltic salmon M74 syndrome,https://doi.org/10.1080/10236244.2021.1941942,NA,approximated,63.2467777,25.9209164,FINLAND,ATLANTIC SALMON,MISSING,EGG,MODEL FOR ESTIMATING THIAMINE DEFICIENCY-RELATED MORTALITY OF ATLANTIC SALMON (SALMO SALAR) OFFSPRING AND VARIATION IN THE BALTIC SALMON M74 SYNDROME,1994-01-01,2010-12-31
1994-2010,Finland,Atlantic salmon,NA,egg,0.46237,nmol/g,984,NA,NA,NA,65,NA,NA,NA,0.47,NA,Model for estimating thiamine deficiency-related mortality of Atlantic salmon (Salmo salar) offspring and variation in the Baltic salmon M74 syndrome,https://doi.org/10.1080/10236244.2021.1941942,NA,approximated,63.2467777,25.9209164,FINLAND,ATLANTIC SALMON,MISSING,EGG,MODEL FOR ESTIMATING THIAMINE DEFICIENCY-RELATED MORTALITY OF ATLANTIC SALMON (SALMO SALAR) OFFSPRING AND VARIATION IN THE BALTIC SALMON M74 SYNDROME,1994-01-01,2010-12-31
1994-2010,Finland,Atlantic salmon,NA,egg,0.42859,nmol/g,984,NA,NA,NA,65,NA,NA,NA,0.47,NA,Model for estimating thiamine deficiency-related mortality of Atlantic salmon (Salmo salar) offspring and variation in the Baltic salmon M74 syndrome,https://doi.org/10.1080/10236244.2021.1941942,NA,approximated,63.2467777,25.9209164,FINLAND,ATLANTIC SALMON,MISSING,EGG,MODEL FOR ESTIMATING THIAMINE DEFICIENCY-RELATED MORTALITY OF ATLANTIC SALMON (SALMO SALAR) OFFSPRING AND VARIATION IN THE BALTIC SALMON M74 SYNDROME,1994-01-01,2010-12-31
1994-2010,Finland,Atlantic salmon,NA,egg,0.35679,nmol/g,984,NA,NA,NA,64,NA,NA,NA,0.47,NA,Model for estimating thiamine deficiency-related mortality of Atlantic salmon (Salmo salar) offspring and variation in the Baltic salmon M74 syndrome,https://doi.org/10.1080/10236244.2021.1941942,NA,approximated,63.2467777,25.9209164,FINLAND,ATLANTIC SALMON,MISSING,EGG,MODEL FOR ESTIMATING THIAMINE DEFICIENCY-RELATED MORTALITY OF ATLANTIC SALMON (SALMO SALAR) OFFSPRING AND VARIATION IN THE BALTIC SALMON M74 SYNDROME,1994-01-01,2010-12-31
1994-2010,Finland,Atlantic salmon,NA,egg,0.3245,nmol/g,984,NA,NA,NA,63,NA,NA,NA,0.47,NA,Model for estimating thiamine deficiency-related mortality of Atlantic salmon (Salmo salar) offspring and variation in the Baltic salmon M74 syndrome,https://doi.org/10.1080/10236244.2021.1941942,NA,approximated,63.2467777,25.9209164,FINLAND,ATLANTIC SALMON,MISSING,EGG,MODEL FOR ESTIMATING THIAMINE DEFICIENCY-RELATED MORTALITY OF ATLANTIC SALMON (SALMO SALAR) OFFSPRING AND VARIATION IN THE BALTIC SALMON M74 SYNDROME,1994-01-01,2010-12-31
1994-2010,Finland,Atlantic salmon,NA,egg,0.33919,nmol/g,984,NA,NA,NA,62,NA,NA,NA,0.47,NA,Model for estimating thiamine deficiency-related mortality of Atlantic salmon (Salmo salar) offspring and variation in the Baltic salmon M74 syndrome,https://doi.org/10.1080/10236244.2021.1941942,NA,approximated,63.2467777,25.9209164,FINLAND,ATLANTIC SALMON,MISSING,EGG,MODEL FOR ESTIMATING THIAMINE DEFICIENCY-RELATED MORTALITY OF ATLANTIC SALMON (SALMO SALAR) OFFSPRING AND VARIATION IN THE BALTIC SALMON M74 SYNDROME,1994-01-01,2010-12-31
1994-2010,Finland,Atlantic salmon,NA,egg,0.37768,nmol/g,984,NA,NA,NA,62,NA,NA,NA,0.47,NA,Model for estimating thiamine deficiency-related mortality of Atlantic salmon (Salmo salar) offspring and variation in the Baltic salmon M74 syndrome,https://doi.org/10.1080/10236244.2021.1941942,NA,approximated,63.2467777,25.9209164,FINLAND,ATLANTIC SALMON,MISSING,EGG,MODEL FOR ESTIMATING THIAMINE DEFICIENCY-RELATED MORTALITY OF ATLANTIC SALMON (SALMO SALAR) OFFSPRING AND VARIATION IN THE BALTIC SALMON M74 SYNDROME,1994-01-01,2010-12-31
1994-2010,Finland,Atlantic salmon,NA,egg,0.61845,nmol/g,984,NA,NA,NA,61,NA,NA,NA,0.47,NA,Model for estimating thiamine deficiency-related mortality of Atlantic salmon (Salmo salar) offspring and variation in the Baltic salmon M74 syndrome,https://doi.org/10.1080/10236244.2021.1941942,NA,approximated,63.2467777,25.9209164,FINLAND,ATLANTIC SALMON,MISSING,EGG,MODEL FOR ESTIMATING THIAMINE DEFICIENCY-RELATED MORTALITY OF ATLANTIC SALMON (SALMO SALAR) OFFSPRING AND VARIATION IN THE BALTIC SALMON M74 SYNDROME,1994-01-01,2010-12-31
1994-2010,Finland,Atlantic salmon,NA,egg,0.44516,nmol/g,984,NA,NA,NA,61,NA,NA,NA,0.47,NA,Model for estimating thiamine deficiency-related mortality of Atlantic salmon (Salmo salar) offspring and variation in the Baltic salmon M74 syndrome,https://doi.org/10.1080/10236244.2021.1941942,NA,approximated,63.2467777,25.9209164,FINLAND,ATLANTIC SALMON,MISSING,EGG,MODEL FOR ESTIMATING THIAMINE DEFICIENCY-RELATED MORTALITY OF ATLANTIC SALMON (SALMO SALAR) OFFSPRING AND VARIATION IN THE BALTIC SALMON M74 SYNDROME,1994-01-01,2010-12-31
1994-2010,Finland,Atlantic salmon,NA,egg,0.33282,nmol/g,984,NA,NA,NA,61,NA,NA,NA,0.47,NA,Model for estimating thiamine deficiency-related mortality of Atlantic salmon (Salmo salar) offspring and variation in the Baltic salmon M74 syndrome,https://doi.org/10.1080/10236244.2021.1941942,NA,approximated,63.2467777,25.9209164,FINLAND,ATLANTIC SALMON,MISSING,EGG,MODEL FOR ESTIMATING THIAMINE DEFICIENCY-RELATED MORTALITY OF ATLANTIC SALMON (SALMO SALAR) OFFSPRING AND VARIATION IN THE BALTIC SALMON M74 SYNDROME,1994-01-01,2010-12-31
1994-2010,Finland,Atlantic salmon,NA,egg,0.50837,nmol/g,984,NA,NA,NA,61,NA,NA,NA,0.47,NA,Model for estimating thiamine deficiency-related mortality of Atlantic salmon (Salmo salar) offspring and variation in the Baltic salmon M74 syndrome,https://doi.org/10.1080/10236244.2021.1941942,NA,approximated,63.2467777,25.9209164,FINLAND,ATLANTIC SALMON,MISSING,EGG,MODEL FOR ESTIMATING THIAMINE DEFICIENCY-RELATED MORTALITY OF ATLANTIC SALMON (SALMO SALAR) OFFSPRING AND VARIATION IN THE BALTIC SALMON M74 SYNDROME,1994-01-01,2010-12-31
